Kod stacji,Nazwa stacji2,Rzeka/akwen,Status1,Stan aktualny,Czas pomiaru,Trend,Δ 1h,Δ 3h,Δ 6h,Δ 12h,Δ 06:00-06:00 UTC,Stan ostrzegawczy,Stan alarmowy,Zlewnia,Województwo,Powiat,Od/do progu ostrzegawczego,Od/do progu alarmowego,Od/do absolutnego minimum,Prognoza synoptyczna,Prognoza z modelu HD,Zjawiska lodowe,lat,lon
153180100,Grudziądz,Wisła (2),,183 cm,pn, 2024-10-07 20:20 UTC,,-,3 cm,6 cm,9 cm,3 cm,540 cm,650 cm,Wisła od Wdy do Osy,kujawsko-pomorskie,Grudziądz,-357 cm,-467 cm,78 cm,-,194 cm (wt, 2024-10-08 06:00 UTC)184 cm (śr, 2024-10-09 06:00 UTC)169 cm (cz, 2024-10-10 06:00 UTC),-,53.485,18.7453
152180140,Grzegorzew,Rgilewka (18332),,91 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,240 cm,280 cm,Warta od Widawki do Prosny,wielkopolskie,kolski,-149 cm,-189 cm,22 cm,-,-,-,52.2,18.7428
151210050,Gusin,Wisła (2),,31 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,4 cm,370 cm,420 cm,Wisła od Wieprza do Narwi,mazowieckie,otwocki,-339 cm,-389 cm,35 cm,-,34 cm (wt, 2024-10-08 06:00 UTC)40 cm (śr, 2024-10-09 06:00 UTC)49 cm (cz, 2024-10-10 06:00 UTC),-,51.8928,21.2544
150220050,Harasiuki,Tanew (228),,94 cm,pn, 2024-10-07 20:00 UTC,,0 cm,-,1 cm,2 cm,2 cm,270 cm,330 cm,Tanew,podkarpackie,niżański,-176 cm,-236 cm,13 cm,-,93 cm (wt, 2024-10-08 06:00 UTC)89 cm (śr, 2024-10-09 06:00 UTC)85 cm (cz, 2024-10-10 06:00 UTC),-,50.4775,22.4742
149210140,Iskrzynia,Morwawa (2262),,206 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,0 cm,-1 cm,-1 cm,350 cm,480 cm,Wisłok,podkarpackie,krośnieński,-144 cm,-274 cm,44 cm,-,-,-,49.6772,21.8644
153230120,Jałowy Róg,Czarna Hańcza (64),,47 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,0 cm,-,-,Czarna Hańcza,podlaskie,augustowski,-,-,22 cm,-,-,-,53.9,23.4058
149210080,Jasło,Jasiołka (2184),,97 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-2 cm,300 cm,420 cm,Wisłoka,podkarpackie,jasielski,-203 cm,-323 cm,23 cm,-,95 cm (wt, 2024-10-08 06:00 UTC)93 cm (śr, 2024-10-09 06:00 UTC)92 cm (cz, 2024-10-10 06:00 UTC),-,49.7503,21.4731
150190180,Jeleń,Przemsza (212),,147 cm,pn, 2024-10-07 20:10 UTC,,-1 cm,0 cm,0 cm,0 cm,-2 cm,280 cm,330 cm,Przemsza,śląskie,Jaworzno,-133 cm,-183 cm,25 cm,-,154 cm (wt, 2024-10-08 06:00 UTC)152 cm (śr, 2024-10-09 06:00 UTC)151 cm (cz, 2024-10-10 06:00 UTC),-,50.1611,19.2397
149190290,Jordanów,Skawa (2134),,151 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-3 cm,270 cm,350 cm,Skawa,małopolskie,suski,-119 cm,-199 cm,13 cm,-,-,-,49.6364,19.83
154220050,Jurkiszki,Gołdapa (5824),,49 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-1 cm,180 cm,210 cm,Węgorapa,warmińsko-mazurskie,gołdapski,-131 cm,-161 cm,49 cm,-,-,-,54.3092,22.3681
149220110,Kalnica,Wetlina (221346),,275 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-2 cm,-3 cm,-6 cm,370 cm,420 cm,San do Osławy,podkarpackie,leski,-95 cm,-145 cm,19 cm,-,-,-,49.1889,22.4292
149190020,Kamesznica,Bystra (213232),,122 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-1 cm,210 cm,260 cm,Soła,śląskie,żywiecki,-88 cm,-138 cm,12 cm,-,-,-,49.5681,19.0697
153230020,Karpowicze,Brzozówka (2624),,153 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,2 cm,3 cm,290 cm,330 cm,Biebrza,podlaskie,sokólski,-137 cm,-177 cm,48 cm,-,-,-,53.5853,23.0433
149200040,Kasinka Mała,Raba (2138),,97 cm,pn, 2024-10-07 20:20 UTC,,-,-2 cm,-2 cm,-2 cm,-3 cm,350 cm,420 cm,Raba,małopolskie,limanowski,-253 cm,-323 cm,12 cm,-,-,-,49.7047,20.0325
152190120,Kępa Polska,Wisła (2),,173 cm,pn, 2024-10-07 20:10 UTC,,0 cm,0 cm,2 cm,5 cm,0 cm,450 cm,500 cm,Wisła od Bzury do zb. Włocławek,mazowieckie,płocki,-277 cm,-327 cm,39 cm,171 cm (wt, 2024-10-08 06:00 UTC)176 cm (śr, 2024-10-09 06:00 UTC)183 cm (cz, 2024-10-10 06:00 UTC),171 cm (wt, 2024-10-08 06:00 UTC)175 cm (śr, 2024-10-09 06:00 UTC)181 cm (cz, 2024-10-10 06:00 UTC),-,52.4314,19.9633
152200010,Kęszyce,Rawka (2726),,219 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,350 cm,400 cm,Rawka,łódzkie,skierniewicki,-131 cm,-181 cm,29 cm,-,-,-,52.1358,20.1314
154220100,Kleszczówek,Szeszupa (68),,191 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Szeszupa,podlaskie,suwalski,-,-,11 cm,-,-,-,54.2708,22.9106
149210030,Klęczany,Ropa (2182),,75 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,-4 cm,260 cm,380 cm,Wisłoka,małopolskie,gorlicki,-185 cm,-305 cm,25 cm,-,74 cm (wt, 2024-10-08 06:00 UTC)73 cm (śr, 2024-10-09 06:00 UTC)72 cm (cz, 2024-10-10 06:00 UTC),-,49.7014,21.2167
154160030,Koszalin,Dzierżęcinka (45614),,260 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,-,-,Przymorze od Parsęty do Wieprzy,zachodniopomorskie,Koszalin,-,-,26 cm,-,-,-,54.1856,16.1889
152180110,Kościelec,Kiełbaska Duża (18334),,139 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-1 cm,240 cm,270 cm,Warta od Widawki do Prosny,wielkopolskie,kolski,-101 cm,-131 cm,41 cm,-,-,-,52.1753,18.5753
151220010,Kośmin,Wieprz (24),,184 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,1 cm,3 cm,350 cm,400 cm,Wieprz,lubelskie,puławski,-166 cm,-216 cm,45 cm,-,185 cm (wt, 2024-10-08 06:00 UTC)189 cm (śr, 2024-10-09 06:00 UTC)191 cm (cz, 2024-10-10 06:00 UTC),-,51.5731,22.0014
149210050,Krajowice,Wisłoka (218),,130 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-3 cm,-7 cm,330 cm,450 cm,Wisłoka,podkarpackie,jasielski,-200 cm,-320 cm,19 cm,-,130 cm (wt, 2024-10-08 06:00 UTC)128 cm (śr, 2024-10-09 06:00 UTC)126 cm (cz, 2024-10-10 06:00 UTC),-,49.7722,21.4125
154160090,Krąg,Grabowa (468),,106 cm,pn, 2024-10-07 20:20 UTC,,-,-5 cm,2 cm,-,-,-,-,Wieprza,zachodniopomorskie,koszaliński,-,-,29 cm,-,-,-,54.2428,16.7231
149210090,Krempna-Kotań,Wisłoka (218),,259 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,-2 cm,360 cm,410 cm,Wisłoka,podkarpackie,jasielski,-101 cm,-151 cm,61 cm,-,-,-,49.5164,21.4842
149210110,Krosno,Wisłok (226),,170 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-2 cm,350 cm,480 cm,Wisłok,podkarpackie,Krosno,-180 cm,-310 cm,51 cm,-,170 cm (wt, 2024-10-08 06:00 UTC)169 cm (śr, 2024-10-09 06:00 UTC)168 cm (cz, 2024-10-10 06:00 UTC),-,49.6939,21.7747
154200020,Krosno,Drwęca Warmińska (566),,154 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,360 cm,400 cm,Pasłęka,warmińsko-mazurskie,lidzbarski,-206 cm,-246 cm,10 cm,-,-,-,54.1308,20.1728
150180190,Krupski Młyn,Mała Panew (118),,32 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,160 cm,250 cm,Mała Panew,śląskie,tarnogórski,-128 cm,-218 cm,15 cm,-,-,-,50.5711,18.6244
152180080,Kruszwica,Jez. Gopło (Noteć) (188),,192 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,0 cm,0 cm,-,-,Noteć do Noteci Zachodniej,kujawsko-pomorskie,inowrocławski,-,-,42 cm,-,-,-,52.6742,18.3272
150240020,Kryłów,Bug (26714),,90 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,2 cm,4 cm,10 cm,440 cm,540 cm,Bug do Huczwy,lubelskie,hrubieszowski,-350 cm,-450 cm,75 cm,-,-,-,50.6772,24.0625
152230080,Krzyczew,Bug (26714),,130 cm,pn, 2024-10-07 20:10 UTC,,0 cm,0 cm,1 cm,2 cm,3 cm,380 cm,480 cm,Bug od Krzny do Nurca,lubelskie,bialski,-250 cm,-350 cm,48 cm,-,130 cm (wt, 2024-10-08 06:00 UTC)130 cm (śr, 2024-10-09 06:00 UTC)129 cm (cz, 2024-10-10 06:00 UTC),-,52.1469,23.4992
152160010,Krzyż,Noteć (188),,154 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,2 cm,2 cm,-1 cm,360 cm,400 cm,Noteć od Gwdy do Drawy,wielkopolskie,czarnkowsko-trzcianecki,-206 cm,-246 cm,71 cm,-,153 cm (wt, 2024-10-08 06:00 UTC)152 cm (śr, 2024-10-09 06:00 UTC)152 cm (cz, 2024-10-10 06:00 UTC),-,52.8617,16.0017
153220150,Kucze,Lega (2626),,69 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-1 cm,-,-,Lega,warmińsko-mazurskie,ełcki,-,-,46 cm,-,-,-,53.7822,22.5969
151190010,Kule,Liswarta (1816),,119 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,1 cm,4 cm,250 cm,300 cm,Warta do Widawki,śląskie,kłobucki,-131 cm,-181 cm,45 cm,-,118 cm (wt, 2024-10-08 06:00 UTC)117 cm (śr, 2024-10-09 06:00 UTC)117 cm (cz, 2024-10-10 06:00 UTC),-,51.0428,19.0481
153150030,Kulice,Sąpólna (4268),,-,-,-,-,-,-,-,-,-,-,Rega,zachodniopomorskie,goleniowski,-,-,-,-,-,-,53.66,15.1683
149210180,Kunkowa,Przysłopianka (218232),,117 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,-2 cm,200 cm,230 cm,Wisłoka,małopolskie,gorlicki,-83 cm,-113 cm,18 cm,-,-,-,49.5492,21.1253
154170040,Kwisno,Wieprza (46),,149 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,0 cm,1 cm,-,-,Wieprza,pomorskie,bytowski,-,-,5 cm,-,-,-,54.085,17.1303
149220060,Lesko,San (22),,167 cm,pn, 2024-10-07 20:10 UTC,,0 cm,0 cm,0 cm,-1 cm,0 cm,250 cm,330 cm,San do Osławy,podkarpackie,leski,-83 cm,-163 cm,39 cm,-,167 cm (wt, 2024-10-08 06:00 UTC)166 cm (śr, 2024-10-09 06:00 UTC)166 cm (cz, 2024-10-10 06:00 UTC),-,49.4692,22.3222
154170160,Lębork 2,Łeba (476),,109 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,150 cm,200 cm,Łeba,pomorskie,lęborski,-41 cm,-91 cm,41 cm,-,108 cm (wt, 2024-10-08 06:00 UTC)108 cm (śr, 2024-10-09 06:00 UTC)108 cm (cz, 2024-10-10 06:00 UTC),-,54.5419,17.7475
153190150,Lidzbark,Wel (286),,44 cm,pn, 2024-10-07 20:20 UTC,,-,-2 cm,-1 cm,-1 cm,0 cm,110 cm,120 cm,Drwęca,warmińsko-mazurskie,działdowski,-66 cm,-76 cm,30 cm,-,-,-,53.2667,19.8186
152190040,Lipno,Mień (2794),,74 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,-,-1 cm,-,-,Wisła od Zgłowiączki do Drwęcy,kujawsko-pomorskie,lipnowski,-,-,34 cm,-,-,-,52.8464,19.1781
149190370,Lubień,Lubieńka (213834),,73 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,0 cm,120 cm,140 cm,Raba,małopolskie,myślenicki,-47 cm,-67 cm,49 cm,-,-,-,49.7197,19.9783
149190360,Ludźmierz,Lepietnica (2141156),,114 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-1 cm,230 cm,300 cm,Dunajec do Popradu,małopolskie,nowotarski,-116 cm,-186 cm,6 cm,-,-,-,49.4686,19.9756
151190040,Lutomiersk,Ner (1832),,65 cm,pn, 2024-10-07 20:10 UTC,,1 cm,0 cm,2 cm,6 cm,-4 cm,230 cm,250 cm,Ner,łódzkie,pabianicki,-165 cm,-185 cm,27 cm,-,-,-,51.7564,19.2214
149200270,Łabowa,Kamienica (21432),,53 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-2 cm,180 cm,250 cm,Dunajec od Popradu do ujścia,małopolskie,nowosądecki,-127 cm,-197 cm,6 cm,-,-,-,49.5264,20.8589
149210040,Łabuzie,Wisłoka (218),,246 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,1 cm,7 cm,620 cm,810 cm,Wisłoka,podkarpackie,dębicki,-374 cm,-564 cm,41 cm,-,242 cm (wt, 2024-10-08 06:00 UTC)239 cm (śr, 2024-10-09 06:00 UTC)237 cm (cz, 2024-10-10 06:00 UTC),-,49.9878,21.3097
152210120,Łochów,Liwiec (267148),,111 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,1 cm,300 cm,350 cm,Liwiec,mazowieckie,węgrowski,-189 cm,-239 cm,9 cm,-,-,-,52.51,21.6783
154190170,Łozy,Pasłęka (56),,166 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,0 cm,0 cm,-2 cm,350 cm,400 cm,Pasłęka,warmińsko-mazurskie,braniewski,-184 cm,-234 cm,21 cm,-,-,-,54.1947,19.9508
152210030,Maków Mazowiecki,Orzyc (2658),,113 cm,pn, 2024-10-07 20:20 UTC,,-,-9 cm,-18 cm,-72 cm,21 cm,370 cm,390 cm,Orzyc,mazowieckie,makowski,-257 cm,-277 cm,21 cm,-,-,-,52.8608,21.1069
153210200,Maldanin,Jez. Roś (Pisa) (264),,60 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,140 cm,160 cm,Pisa,warmińsko-mazurskie,piski,-80 cm,-100 cm,55 cm,-,-,-,53.6506,21.8239
154220030,Małe Wronki,Ełk (2628),,228 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-1 cm,-,-,Ełk,warmińsko-mazurskie,olecki,-,-,31 cm,-,-,-,54.0217,22.2219
152229999,Małkinia,Bug (26714),,97 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,1 cm,2 cm,350 cm,430 cm,Bug od Nurca do Liwca,mazowieckie,ostrowski,-253 cm,-333 cm,18 cm,-,100 cm (wt, 2024-10-08 06:00 UTC)104 cm (śr, 2024-10-09 06:00 UTC)106 cm (cz, 2024-10-10 06:00 UTC),-,52.6742,22.0161
150200050,Michałów,Mierzawa (2166),,97 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-2 cm,0 cm,160 cm,190 cm,Nida,świętokrzyskie,pińczowski,-63 cm,-93 cm,23 cm,-,-,-,50.4917,20.4564
151210020,Michałów,Kamienna (234),,47 cm,pn, 2024-10-07 19:20 UTC,,-,-,-,0 cm,0 cm,110 cm,170 cm,Kamienna,świętokrzyskie,starachowicki,-63 cm,-123 cm,22 cm,-,50 cm (wt, 2024-10-08 06:00 UTC)50 cm (śr, 2024-10-09 06:00 UTC)50 cm (cz, 2024-10-10 06:00 UTC),-,51.0117,21.1011
154210100,Mieduniszki,Węgorapa (582),,148 cm,pn, 2024-10-07 20:10 UTC,,10 cm,8 cm,3 cm,7 cm,-8 cm,400 cm,450 cm,Węgorapa,warmińsko-mazurskie,gołdapski,-252 cm,-302 cm,46 cm,-,-,-,54.3264,21.98
150210120,Mielec 2,Wisłoka (218),,182 cm,pn, 2024-10-07 20:20 UTC,,-,2 cm,2 cm,3 cm,-1 cm,480 cm,650 cm,Wisłoka,podkarpackie,mielecki,-298 cm,-468 cm,22 cm,-,182 cm (wt, 2024-10-08 06:00 UTC)180 cm (śr, 2024-10-09 06:00 UTC)178 cm (cz, 2024-10-10 06:00 UTC),-,50.2792,21.4303
150160190,Międzylesie,Nysa Kłodzka (12),,95 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,-2 cm,180 cm,200 cm,Nysa Kłodzka,dolnośląskie,kłodzki,-85 cm,-105 cm,6 cm,-,-,-,50.1556,16.6642
153210110,Mikołajki,Jez. Mikołajskie (Pisa) (264),,-,-,-,-,-,-,-,0 cm,110 cm,120 cm,Pisa,warmińsko-mazurskie,mrągowski,-,-,-,-,-,-,53.7892,21.5875
153210230,Mikosze,Orzysza (26458),,77 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Pisa,warmińsko-mazurskie,piski,-,-,5 cm,-,-,-,53.8058,21.9231
149190030,Mikuszowice,Biała (2114),,86 cm,pn, 2024-10-07 20:10 UTC,,0 cm,0 cm,0 cm,-1 cm,-1 cm,170 cm,200 cm,Wisła do Przemszy (Mała Wisła),śląskie,Bielsko-Biała,-84 cm,-114 cm,6 cm,-,-,-,49.7794,19.0742
154180020,Miłoszewo,Łeba (476),,148 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-2 cm,250 cm,260 cm,Łeba,pomorskie,wejherowski,-102 cm,-112 cm,19 cm,-,-,-,54.44,18.0294
150150010,Mirsk,Kwisa (166),,328 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,4 cm,-2 cm,-7 cm,420 cm,470 cm,Kwisa,dolnośląskie,lwówecki,-92 cm,-142 cm,35 cm,-,-,-,50.9894,15.3839
152200110,Modlin,Wisła (2),,239 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-2 cm,1 cm,650 cm,700 cm,Wisła od Narwi do Bzury,mazowieckie,nowodworski,-411 cm,-461 cm,25 cm,-,243 cm (wt, 2024-10-08 06:00 UTC)247 cm (śr, 2024-10-09 06:00 UTC)254 cm (cz, 2024-10-10 06:00 UTC),-,52.4306,20.6597
150200120,Morawica,Czarna Nida (2164),,130 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,0 cm,1 cm,250 cm,340 cm,Czarna Nida,świętokrzyskie,kielecki,-120 cm,-210 cm,28 cm,-,-,-,50.7503,20.6167
149200060,Mszana Dolna,Raba (2138),,117 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,-1 cm,1 cm,-1 cm,320 cm,380 cm,Raba,małopolskie,limanowski,-203 cm,-263 cm,40 cm,-,-,-,49.6581,20.0592
149200080,Mszana Dolna,Mszanka (21382),,78 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,-2 cm,240 cm,340 cm,Raba,małopolskie,limanowski,-162 cm,-262 cm,16 cm,-,-,-,49.6747,20.0794
152230090,Narew,Narew (26),,50 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,5 cm,170 cm,200 cm,Narew do Biebrzy,podlaskie,hajnowski,-120 cm,-150 cm,58 cm,-,50 cm (wt, 2024-10-08 06:00 UTC)50 cm (śr, 2024-10-09 06:00 UTC)50 cm (cz, 2024-10-10 06:00 UTC),-,52.9158,23.5228
152230100,Narewka,Narewka (2612),,98 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,1 cm,2 cm,260 cm,290 cm,Narew do Biebrzy,podlaskie,hajnowski,-162 cm,-192 cm,53 cm,-,-,-,52.8631,23.7253
150220030,Nisko,San (22),,125 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,1 cm,3 cm,12 cm,370 cm,500 cm,San od Tanwi do ujścia,podkarpackie,niżański,-245 cm,-375 cm,33 cm,-,130 cm (wt, 2024-10-08 06:00 UTC)126 cm (śr, 2024-10-09 06:00 UTC)120 cm (cz, 2024-10-10 06:00 UTC),-,50.52,22.1928
152180090,Noć Kalina,Noteć (188),,93 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,0 cm,-,-,Noteć do Noteci Zachodniej,wielkopolskie,koniński,-,-,35 cm,-,-,-,52.4383,18.3806
152150190,Nowe Drezdenko,Noteć (188),,118 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,2 cm,3 cm,-1 cm,290 cm,340 cm,Noteć od Drawy do ujścia,lubuskie,strzelecko-drezdenecki,-172 cm,-222 cm,78 cm,-,118 cm (wt, 2024-10-08 06:00 UTC)116 cm (śr, 2024-10-09 06:00 UTC)116 cm (cz, 2024-10-10 06:00 UTC),-,52.8508,15.8375
151200090,Nowe Miasto,Pilica (254),,47 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,1 cm,0 cm,-1 cm,160 cm,200 cm,Pilica,mazowieckie,grójecki,-113 cm,-153 cm,13 cm,-,-,-,51.6092,20.5733
153210210,Nowogród,Narew (26),,28 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,1 cm,360 cm,400 cm,Narew od Pisy do zb. Dębe,podlaskie,łomżyński,-332 cm,-372 cm,17 cm,-,28 cm (wt, 2024-10-08 06:00 UTC)30 cm (śr, 2024-10-09 06:00 UTC)32 cm (cz, 2024-10-10 06:00 UTC),-,53.2267,21.8653
149220010,Nowosielce,Pielnica (22618),,128 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-2 cm,-2 cm,-1 cm,210 cm,260 cm,Wisłok,podkarpackie,sanocki,-82 cm,-132 cm,18 cm,-,-,-,49.5669,22.0708
149200260,Nowy Sącz,Łubinka (21434),,202 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,-2 cm,300 cm,380 cm,Dunajec od Popradu do ujścia,małopolskie,Nowy Sącz,-98 cm,-178 cm,14 cm,-,-,-,49.6353,20.7047
149200250,Nowy Sącz,Kamienica (21432),,81 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-2 cm,-3 cm,200 cm,260 cm,Dunajec od Popradu do ujścia,małopolskie,Nowy Sącz,-119 cm,-179 cm,12 cm,-,-,-,49.6253,20.6958
153140110,Okunica,Płonia (197432),,73 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,-,-,Płonia,zachodniopomorskie,pyrzycki,-,-,23 cm,-,-,-,53.1975,14.9381
149220030,Olchowce,San (22),,137 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,-2 cm,280 cm,380 cm,San od Osławy do Wiaru,podkarpackie,sanocki,-143 cm,-243 cm,28 cm,-,136 cm (wt, 2024-10-08 06:00 UTC)134 cm (śr, 2024-10-09 06:00 UTC)133 cm (cz, 2024-10-10 06:00 UTC),-,49.5561,22.2186
149190260,Osielec,Skawa (2134),,46 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-2 cm,-1 cm,230 cm,280 cm,Skawa,małopolskie,suski,-184 cm,-234 cm,11 cm,-,-,-,49.6833,19.7392
151180100,Osjaków,Warta (18),,150 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-2 cm,0 cm,-1 cm,280 cm,340 cm,Warta do Widawki,łódzkie,wieluński,-130 cm,-190 cm,33 cm,-,152 cm (wt, 2024-10-08 06:00 UTC)153 cm (śr, 2024-10-09 06:00 UTC)153 cm (cz, 2024-10-10 06:00 UTC),-,51.2856,18.785
153220170,Osowiec,Biebrza (262),,199 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,1 cm,400 cm,430 cm,Biebrza,podlaskie,moniecki,-201 cm,-231 cm,34 cm,-,-,-,53.4831,22.6386
153220160,Osowiec,Ełk (2628),,356 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,1 cm,2 cm,-2 cm,460 cm,490 cm,Ełk,podlaskie,moniecki,-104 cm,-134 cm,26 cm,-,357 cm (wt, 2024-10-08 06:00 UTC)357 cm (śr, 2024-10-09 06:00 UTC)357 cm (cz, 2024-10-10 06:00 UTC),-,53.4867,22.6267
153210090,Ostrołęka,Narew (26),,45 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,0 cm,-1 cm,2 cm,360 cm,380 cm,Narew od Pisy do zb. Dębe,mazowieckie,Ostrołęka,-315 cm,-335 cm,21 cm,46 cm (wt, 2024-10-08 06:00 UTC)47 cm (śr, 2024-10-09 06:00 UTC)49 cm (cz, 2024-10-10 06:00 UTC),45 cm (wt, 2024-10-08 06:00 UTC)46 cm (śr, 2024-10-09 06:00 UTC)48 cm (cz, 2024-10-10 06:00 UTC),-,53.0839,21.5628
154180040,Ostrzyce,Jez. Ostrzyckie (Radunia) (4868),,50 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Martwa Wisła,pomorskie,kartuski,-,-,20 cm,-,-,-,54.2564,18.1114
150220160,Osuchy,Tanew (228),,186 cm,pn, 2024-10-07 20:20 UTC,,-,3 cm,2 cm,2 cm,4 cm,320 cm,400 cm,Tanew,lubelskie,biłgorajski,-134 cm,-214 cm,83 cm,-,-,-,50.3989,22.955
154190100,Pasłęk,Wąska (5456),,414 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,0 cm,-1 cm,620 cm,630 cm,Elbląg,warmińsko-mazurskie,elbląski,-206 cm,-216 cm,26 cm,-,-,-,54.0706,19.66
149210210,Pastwiska,Wisłok (226),,98 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,0 cm,-1 cm,-1 cm,200 cm,250 cm,Wisłok,podkarpackie,sanocki,-102 cm,-152 cm,9 cm,-,-,-,49.5222,21.9283
152230050,Perkowice,Zielawa (2671448),,39 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,1 cm,4 cm,-,-,Zielawa,lubelskie,bialski,-,-,6 cm,-,-,-,51.9964,23.285
149190150,Pewel Mała,Koszarawa (21324),,96 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,150 cm,230 cm,Soła,śląskie,żywiecki,-54 cm,-134 cm,62 cm,-,-,-,49.6586,19.3056
